# epsilon     r     avg_deviation
0.8485     6     5473.28
0.8486     6     5473.28
0.8487     6     5473.28
0.8488     6     5473.28
0.8489     6     5473.28
0.849     6     5473.28
0.8491     6     5473.28
0.8492     6     5473.28
0.8493     6     5473.28
0.8494     6     5473.28
0.8495     6     5473.28
0.8496     6     5473.28
0.8497     6     5473.28
0.8498     6     5473.28
0.8499     6     5473.28
0.85     6     5473.28
0.8501     6     5473.28
0.8502     6     5473.28
0.8503     6     5473.28
0.8504     6     5473.28
0.8505     6     5473.28
0.8506     6     5473.28
0.8507     6     5473.28
0.8508     6     5473.28
0.8509     6     5473.28
0.851     6     5473.28
0.8511     6     5473.28
0.8512     6     5473.28
0.8513     6     5473.28
0.8514     6     5473.28
0.8515     6     5473.28
0.8516     6     5473.28
0.8517     6     5473.28
0.8518     6     5473.28
0.8519     6     5473.28
0.852     6     5473.28
0.8521     6     5473.28
0.8522     6     5473.28
0.8523     6     5473.28
0.8524     6     5473.28
0.8525     6     5473.28
0.8526     6     5473.28
0.8527     6     5473.28
0.8528     6     5473.28
0.8529     6     5473.28
0.853     6     5473.28
0.8531     6     5473.28
0.8532     6     5473.28
0.8533     6     5473.28
0.8534     6     5473.28
0.8535     6     5473.28
0.8536     6     5473.28
0.8537     6     5473.28
0.8538     6     5473.28
0.8539     6     5473.28
0.854     6     5473.28
0.8541     6     5473.28
0.8542     6     5473.28
0.8543     6     5473.28
0.8544     6     5473.28
0.8545     6     5473.28
0.8546     6     5473.28
0.8547     6     5473.28
0.8548     6     5473.28
0.8549     6     5473.28
0.855     6     5473.28
0.8551     6     5473.28
0.8552     6     5473.28
0.8553     6     5473.28
0.8554     6     5473.28
0.8555     6     5473.28
0.8556     6     5473.28
0.8557     6     5473.28
0.8558     6     5473.28
0.8559     6     5473.28
0.856     6     5473.28
0.8561     6     5473.28
0.8562     6     5473.28
0.8563     6     5473.28
0.8564     6     5473.28
0.8565     6     5473.28
0.8566     6     5473.28
0.8567     6     5473.28
0.8568     6     5473.28
0.8569     6     5473.28
0.857     6     5473.28
0.8571     6     5473.28
0.8572     6     5473.28
0.8573     6     5473.28
0.8574     6     5473.28
0.8575     6     5473.28
0.8576     6     5473.28
0.8577     6     5473.28
0.8578     6     5473.28
0.8579     6     5473.28
0.858     6     5473.28
0.8581     6     5473.28
0.8582     6     5473.28
0.8583     6     5473.28
0.8584     6     5473.28
0.8585     6     5473.28
0.8586     6     5473.28
0.8587     6     5473.28
0.8588     6     5473.28
0.8589     6     5473.28
0.859     6     5473.28
0.8591     6     5473.28
0.8592     6     5473.28
0.8593     6     5473.28
0.8594     6     5473.28
0.8595     6     5473.28
0.8596     6     5473.28
0.8597     6     5473.28
0.8598     6     5473.28
0.8599     6     5473.28
0.86     6     5473.28
0.8601     6     5473.28
0.8602     6     5473.28
0.8603     6     5473.28
0.8604     6     5473.28
0.8605     6     5473.28
0.8606     6     5473.28
0.8607     6     5473.28
0.8608     6     5473.28
0.8609     6     5473.28
0.861     6     5473.28
0.8611     6     5473.28
0.8612     6     5473.28
0.8613     6     5473.28
0.8614     6     5473.28
0.8615     6     5473.28
0.8616     6     5473.28
0.8617     6     5473.28
0.8618     6     5473.28
0.8619     6     5473.28
0.862     6     5473.28
0.8621     6     5473.28
0.8622     6     5473.28
0.8623     6     5473.28
0.8624     6     5473.28
0.8625     6     5473.28
0.8626     6     5473.28
0.8627     6     5473.28
0.8628     6     5473.28
0.8629     6     5473.28
0.863     6     5473.28
0.8631     6     5473.28
0.8632     6     5473.28
0.8633     6     5473.28
0.8634     6     5473.28
0.8635     6     5473.28
0.8636     6     5473.28
0.8637     6     5473.28
0.8638     6     5473.28
0.8639     6     5473.28
0.864     6     5473.28
0.8641     6     5473.28
0.8642     6     5473.28
0.8643     6     5473.28
0.8644     6     5473.28
0.8645     6     5473.28
0.8646     6     5473.28
0.8647     6     5473.28
0.8648     6     5473.28
0.8649     6     5473.28
0.865     6     5473.28
0.8651     6     5473.28
0.8652     6     5473.28
0.8653     6     5473.28
0.8654     6     5473.28
0.8655     6     5473.28
0.8656     6     5473.28
0.8657     6     5473.28
0.8658     6     5473.28
0.8659     6     5473.28
0.866     6     5473.28
0.8661     6     5473.28
0.8662     6     5473.28
0.8663     6     5473.28
0.8664     6     5473.28
0.8665     6     5473.28
0.8666     6     5473.28
0.8667     6     5473.28
0.8668     6     5473.28
0.8669     6     5473.28
0.867     6     5473.28
0.8671     6     5473.28
0.8672     6     5473.28
0.8673     6     5473.28
0.8674     6     5473.28
0.8675     6     5473.28
0.8676     6     5473.28
0.8677     6     5473.28
0.8678     6     5473.28
0.8679     6     5473.28
0.868     6     5473.28
0.8681     6     5473.28
0.8682     6     5473.28
0.8683     6     5473.28
0.8684     6     5473.28
0.8685     6     5473.28
0.8686     6     5473.28
0.8687     6     5473.28
0.8688     6     5473.28
0.8689     6     5473.28
0.869     6     5473.28
0.8691     6     5473.28
0.8692     6     5473.28
0.8693     6     5473.28
0.8694     6     5473.28
0.8695     6     5473.28
0.8696     6     5473.28
0.8697     6     5473.28
0.8698     6     5473.28
0.8699     6     5473.28
0.87     6     5473.28
0.8701     6     5473.28
0.8702     6     5473.28
0.8703     6     5473.28
0.8704     6     5473.28
0.8705     6     5473.28
0.8706     6     5473.28
0.8707     6     5473.28
0.8708     6     5473.28
0.8709     6     5473.28
0.871     6     5473.28
0.8711     6     5473.28
0.8712     6     5473.28
0.8713     6     5473.28
0.8714     6     5473.28
0.8715     6     5473.28
0.8716     6     5473.28
0.8717     6     5473.28
0.8718     6     5473.28
0.8719     6     5473.28
0.872     6     5473.28
0.8721     6     5473.28
0.8722     6     5473.28
0.8723     6     5473.28
0.8724     6     5473.28
0.8725     6     5473.28
0.8726     6     5473.28
0.8727     6     5473.28
0.8728     6     5473.28
0.8729     6     5473.28
0.873     6     5473.28
0.8731     6     5473.28
0.8732     6     5473.28
0.8733     6     5473.28
0.8734     6     5473.28
0.8735     6     5473.28
0.8736     6     5473.28
0.8737     6     5473.28
0.8738     6     5473.28
0.8739     6     5473.28
0.874     6     5473.28
0.8741     6     5473.28
0.8742     6     5473.28
0.8743     6     5473.28
0.8744     6     5473.28
0.8745     6     5473.28
0.8746     6     5473.28
0.8747     6     5473.28
0.8748     6     5473.28
0.8749     6     5473.28
0.875     6     5473.28
0.8751     6     5473.28
0.8752     6     5473.28
0.8753     6     5473.28
0.8754     6     5473.28
0.8755     6     5473.28
0.8756     6     5473.28
0.8757     6     5473.28
0.8758     6     5473.28
0.8759     6     5473.28
0.876     6     5473.28
0.8761     6     5473.28
0.8762     6     5473.28
0.8763     6     5473.28
0.8764     6     5473.28
0.8765     6     5473.28
0.8766     6     5473.28
0.8767     6     5473.28
0.8768     6     5473.28
0.8769     6     5473.28
0.877     6     5473.28
0.8771     6     5473.28
0.8772     6     5473.28
0.8773     6     5473.28
0.8774     6     5473.28
0.8775     6     5473.28
0.8776     6     5473.28
0.8777     6     5473.28
0.8778     6     5473.28
0.8779     6     5473.28
0.878     6     5473.28
0.8781     6     5473.28
0.8782     6     5473.28
0.8783     6     5473.28
0.8784     6     5473.28
0.8785     6     5473.28
0.8786     6     5473.28
0.8787     6     5473.28
0.8788     6     5473.28
0.8789     6     5473.28
0.879     6     5473.28
0.8791     6     5473.28
0.8792     6     5473.28
0.8793     6     5473.28
0.8794     6     5473.28
0.8795     6     5473.28
0.8796     6     5473.28
0.8797     6     5473.28
0.8798     6     5473.28
0.8799     6     5473.28
0.88     6     5473.28
0.8801     6     5473.28
0.8802     6     5473.28
0.8803     6     5473.28
0.8804     6     5473.28
0.8805     6     5473.28
0.8806     6     5473.28
0.8807     6     5473.28
0.8808     6     5473.28
0.8809     6     5473.28
0.881     6     5473.28
0.8811     6     5473.28
0.8812     6     5473.28
0.8813     6     5473.28
0.8814     6     5473.28
0.8815     6     5473.28
0.8816     6     5473.28
0.8817     6     5473.28
0.8818     6     5473.28
0.8819     6     5473.28
0.882     6     5473.28
0.8821     6     5473.28
0.8822     6     5473.28
0.8823     6     5473.28
0.8824     6     5473.28
0.8825     6     5473.28
0.8826     6     5473.28
0.8827     6     5473.28
0.8828     6     5473.28
0.8829     6     5473.28
0.883     6     5473.28
0.8831     6     5473.28
0.8832     6     5473.28
0.8833     6     5473.28
0.8834     6     5473.28
0.8835     6     5473.28
0.8836     6     5473.28
0.8837     6     5473.28
0.8838     6     5473.28
0.8839     6     5473.28
0.884     6     5473.28
0.8841     6     5473.28
0.8842     6     5473.28
0.8843     6     5473.28
0.8844     6     5473.28
0.8845     6     5473.28
0.8846     6     5473.28
0.8847     6     5473.28
0.8848     6     5473.28
0.8849     6     5473.28
0.885     6     5473.28
0.8851     6     5473.28
0.8852     6     5473.28
0.8853     6     5473.28
0.8854     6     5473.28
0.8855     6     5473.28
0.8856     6     5473.28
0.8857     6     5473.28
0.8858     6     5473.28
0.8859     6     5473.28
0.886     6     5473.28
0.8861     6     5473.28
0.8862     6     5473.28
0.8863     6     5473.28
0.8864     6     5473.28
0.8865     6     5473.28
0.8866     6     5473.28
0.8867     6     5473.28
0.8868     6     5473.28
0.8869     6     5473.28
0.887     6     5473.28
0.8871     6     5473.28
0.8872     6     5473.28
0.8873     6     5473.28
0.8874     6     5473.28
0.8875     6     5473.28
0.8876     6     5473.28
0.8877     6     5473.28
0.8878     6     5473.28
0.8879     6     5473.28
0.888     6     5473.28
0.8881     6     5473.28
0.8882     6     5473.28
0.8883     6     5473.28
0.8884     6     5473.28
0.8885     6     5473.28
0.8886     6     5473.28
0.8887     6     5473.28
0.8888     6     5473.28
0.8889     6     5473.28
0.889     6     5473.28
0.8891     6     5473.28
0.8892     6     5473.28
0.8893     6     5473.28
0.8894     6     5473.28
0.8895     6     5473.28
0.8896     6     5473.28
0.8897     6     5473.28
0.8898     6     5473.28
0.8899     6     5473.28
0.89     6     5473.28
0.8901     6     5473.28
0.8902     6     5473.28
0.8903     6     5473.28
0.8904     6     5473.28
0.8905     6     5473.28
0.8906     6     5473.28
0.8907     6     5473.28
0.8908     6     5473.28
0.8909     6     5473.28
0.891     6     5473.28
0.8911     6     5473.28
0.8912     6     5473.28
0.8913     6     5473.28
0.8914     6     5473.28
0.8915     6     5473.28
0.8916     6     5473.28
0.8917     6     5473.28
0.8918     6     5473.28
0.8919     6     5473.28
0.892     6     5473.28
0.8921     6     5473.28
0.8922     6     5473.28
0.8923     6     5473.28
0.8924     6     5473.28
0.8925     6     5473.28
0.8926     6     5473.28
0.8927     6     5473.28
0.8928     6     5473.28
0.8929     6     5473.28
0.893     6     5473.28
0.8931     6     5473.28
0.8932     6     5473.28
0.8933     6     5473.28
0.8934     6     5473.28
0.8935     6     5473.28
0.8936     6     5473.28
0.8937     6     5473.28
0.8938     6     5473.28
0.8939     6     5473.28
0.894     6     5473.28
0.8941     6     5473.28
0.8942     6     5473.28
0.8943     6     5473.28
0.8944     6     5473.28
0.8945     6     5473.28
0.8946     6     5473.28
0.8947     6     5473.28
0.8948     6     5473.28
0.8949     6     5473.28
0.895     6     5473.28
0.8951     6     5473.28
0.8952     6     5473.28
0.8953     6     5473.28
0.8954     6     5473.28
0.8955     6     5473.28
0.8956     6     5473.28
0.8957     6     5473.28
0.8958     6     5473.28
0.8959     6     5473.28
0.896     6     5473.28
0.8961     6     5473.28
0.8962     6     5473.28
0.8963     6     5473.28
0.8964     6     5473.28
0.8965     6     5473.28
0.8966     6     5473.28
0.8967     6     5473.28
0.8968     6     5473.28
0.8969     6     5473.28
0.897     6     5473.28
0.8971     6     5473.28
0.8972     6     5473.28
0.8973     6     5473.28
0.8974     6     5473.28
0.8975     6     5473.28
0.8976     6     5473.28
0.8977     6     5473.28
0.8978     6     5473.28
0.8979     6     5473.28
0.898     6     5473.28
0.8981     6     5473.28
0.8982     6     5473.28
0.8983     6     5473.28
0.8984     6     5473.28
0.8985     6     5473.28
0.8986     6     5473.28
0.8987     6     5473.28
0.8988     6     5473.28
0.8989     6     5473.28
0.899     6     5473.28
0.8991     6     5473.28
0.8992     6     5473.28
0.8993     6     5473.28
0.8994     6     5473.28
0.8995     6     5473.28
0.8996     6     5473.28
0.8997     6     5473.28
0.8998     6     5473.28
0.8999     6     5473.28
0.9     6     5473.28
0.9001     6     5473.28
0.9002     6     5473.28
0.9003     6     5473.28
0.9004     6     5473.28
0.9005     6     5473.28
0.9006     6     5473.28
0.9007     6     5473.28
0.9008     6     5473.28
0.9009     6     5473.28
0.901     6     5473.28
0.9011     6     5473.28
0.9012     6     5473.28
0.9013     6     5473.28
0.9014     6     5473.28
0.9015     6     5473.28
0.9016     6     5473.28
0.9017     6     5473.28
0.9018     6     5473.28
0.9019     6     5473.28
0.902     6     5473.28
0.9021     6     5473.28
0.9022     6     5473.28
0.9023     6     5473.28
0.9024     6     5473.28
0.9025     6     5473.28
0.9026     6     5473.28
0.9027     6     5473.28
0.9028     6     5473.28
0.9029     6     5473.28
0.903     6     5473.28
0.9031     6     5473.28
0.9032     6     5473.28
0.9033     6     5473.28
0.9034     6     5473.28
0.9035     6     5473.28
0.9036     6     5473.28
0.9037     6     5473.28
0.9038     6     5473.28
0.9039     6     5473.28
0.904     6     5473.28
0.9041     6     5473.28
0.9042     6     5473.28
0.9043     6     5473.28
0.9044     6     5473.28
0.9045     6     5473.28
0.9046     6     5473.28
0.9047     6     5473.28
0.9048     6     5473.28
0.9049     6     5473.28
0.905     6     5473.28
0.9051     6     5473.28
0.9052     6     5473.28
0.9053     6     5473.28
0.9054     6     5473.28
0.9055     6     5473.28
0.9056     6     5473.28
0.9057     6     5473.28
0.9058     6     5473.28
0.9059     6     5473.28
0.906     6     5473.28
0.9061     6     5473.28
0.9062     6     5473.28
0.9063     6     5473.28
0.9064     6     5473.28
0.9065     6     5473.28
0.9066     6     5473.28
0.9067     6     5473.28
0.9068     6     5473.28
0.9069     6     5473.28
0.907     6     5473.28
0.9071     6     5473.28
0.9072     6     5473.28
0.9073     6     5473.28
0.9074     6     5473.28
0.9075     6     5473.28
0.9076     6     5473.28
0.9077     6     5473.28
0.9078     6     5473.28
0.9079     6     5473.28
0.908     6     5473.28
0.9081     6     5473.28
0.9082     6     5473.28
0.9083     6     5473.28
0.9084     6     5473.28
0.9085     6     5473.28
0.9086     6     5473.28
0.9087     6     5473.28
0.9088     6     5473.28
0.9089     6     5473.28
0.909     6     5473.28
0.9091     6     5473.28
0.9092     6     5473.28
0.9093     6     5473.28
0.9094     6     5473.28
0.9095     6     5473.28
0.9096     6     5473.28
0.9097     6     5473.28
0.9098     6     5473.28
0.9099     6     5473.28
0.91     6     5473.28
0.9101     6     5473.28
0.9102     6     5473.28
0.9103     6     5473.28
0.9104     6     5473.28
0.9105     6     5473.28
0.9106     6     5473.28
0.9107     6     5473.28
0.9108     6     5473.28
0.9109     6     5473.28
0.911     6     5473.28
0.9111     6     5473.28
0.9112     6     5473.28
0.9113     6     5473.28
0.9114     6     5473.28
0.9115     6     5473.28
0.9116     6     5473.28
0.9117     6     5473.28
0.9118     6     5473.28
